ts,open,high,low,close,volume
1999-12-01,1428.68,1428.68,1428.68,1428.68,0.0
2000-01-01,1425.59,1425.59,1425.59,1425.59,0.0
2000-02-01,1388.87,1388.87,1388.87,1388.87,0.0
2000-03-01,1442.21,1442.21,1442.21,1442.21,0.0
2000-04-01,1461.36,1461.36,1461.36,1461.36,0.0
2000-05-01,1418.48,1418.48,1418.48,1418.48,0.0
2000-06-01,1461.96,1461.96,1461.96,1461.96,0.0
2000-07-01,1473.0,1473.0,1473.0,1473.0,0.0
2000-08-01,1485.46,1485.46,1485.46,1485.46,0.0
2000-09-01,1468.05,1468.05,1468.05,1468.05,0.0
2000-10-01,1390.14,1390.14,1390.14,1390.14,0.0
2000-11-01,1378.04,1378.04,1378.04,1378.04,0.0
2000-12-01,1330.93,1330.93,1330.93,1330.93,0.0
2001-01-01,1335.63,1335.63,1335.63,1335.63,0.0
2001-02-01,1305.75,1305.75,1305.75,1305.75,0.0
2001-03-01,1185.85,1185.85,1185.85,1185.85,0.0
2001-04-01,1189.84,1189.84,1189.84,1189.84,0.0
2001-05-01,1270.37,1270.37,1270.37,1270.37,0.0
2001-06-01,1238.71,1238.71,1238.71,1238.71,0.0
2001-07-01,1204.45,1204.45,1204.45,1204.45,0.0
2001-08-01,1178.5,1178.5,1178.5,1178.5,0.0
2001-09-01,1044.64,1044.64,1044.64,1044.64,0.0
2001-10-01,1076.59,1076.59,1076.59,1076.59,0.0
2001-11-01,1129.68,1129.68,1129.68,1129.68,0.0
2001-12-01,1144.93,1144.93,1144.93,1144.93,0.0
2002-01-01,1140.21,1140.21,1140.21,1140.21,0.0
2002-02-01,1100.67,1100.67,1100.67,1100.67,0.0
2002-03-01,1153.79,1153.79,1153.79,1153.79,0.0
2002-04-01,1111.93,1111.93,1111.93,1111.93,0.0
2002-05-01,1079.25,1079.25,1079.25,1079.25,0.0
2002-06-01,1014.02,1014.02,1014.02,1014.02,0.0
2002-07-01,903.59,903.59,903.59,903.59,0.0
2002-08-01,912.55,912.55,912.55,912.55,0.0
2002-09-01,867.81,867.81,867.81,867.81,0.0
2002-10-01,854.63,854.63,854.63,854.63,0.0
2002-11-01,909.93,909.93,909.93,909.93,0.0
2002-12-01,899.18,899.18,899.18,899.18,0.0
2003-01-01,895.84,895.84,895.84,895.84,0.0
2003-02-01,837.03,837.03,837.03,837.03,0.0
2003-03-01,846.63,846.63,846.63,846.63,0.0
2003-04-01,890.03,890.03,890.03,890.03,0.0
2003-05-01,935.96,935.96,935.96,935.96,0.0
2003-06-01,988.0,988.0,988.0,988.0,0.0
2003-07-01,992.54,992.54,992.54,992.54,0.0
2003-08-01,989.53,989.53,989.53,989.53,0.0
2003-09-01,1019.44,1019.44,1019.44,1019.44,0.0
2003-10-01,1038.73,1038.73,1038.73,1038.73,0.0
2003-11-01,1049.9,1049.9,1049.9,1049.9,0.0
2003-12-01,1080.64,1080.64,1080.64,1080.64,0.0
2004-01-01,1132.52,1132.52,1132.52,1132.52,0.0
2004-02-01,1143.36,1143.36,1143.36,1143.36,0.0
2004-03-01,1123.98,1123.98,1123.98,1123.98,0.0
2004-04-01,1133.36,1133.36,1133.36,1133.36,0.0
2004-05-01,1102.78,1102.78,1102.78,1102.78,0.0
2004-06-01,1132.76,1132.76,1132.76,1132.76,0.0
2004-07-01,1105.85,1105.85,1105.85,1105.85,0.0
2004-08-01,1088.94,1088.94,1088.94,1088.94,0.0
2004-09-01,1117.66,1117.66,1117.66,1117.66,0.0
2004-10-01,1117.21,1117.21,1117.21,1117.21,0.0
2004-11-01,1168.94,1168.94,1168.94,1168.94,0.0
2004-12-01,1199.21,1199.21,1199.21,1199.21,0.0
2005-01-01,1181.41,1181.41,1181.41,1181.41,0.0
2005-02-01,1199.63,1199.63,1199.63,1199.63,0.0
2005-03-01,1194.9,1194.9,1194.9,1194.9,0.0
2005-04-01,1164.43,1164.43,1164.43,1164.43,0.0
2005-05-01,1178.28,1178.28,1178.28,1178.28,0.0
2005-06-01,1202.25,1202.25,1202.25,1202.25,0.0
2005-07-01,1222.24,1222.24,1222.24,1222.24,0.0
2005-08-01,1224.27,1224.27,1224.27,1224.27,0.0
2005-09-01,1225.92,1225.92,1225.92,1225.92,0.0
2005-10-01,1191.96,1191.96,1191.96,1191.96,0.0
2005-11-01,1237.37,1237.37,1237.37,1237.37,0.0
2005-12-01,1262.07,1262.07,1262.07,1262.07,0.0
2006-01-01,1278.73,1278.73,1278.73,1278.73,0.0
2006-02-01,1276.65,1276.65,1276.65,1276.65,0.0
2006-03-01,1293.74,1293.74,1293.74,1293.74,0.0
2006-04-01,1302.17,1302.17,1302.17,1302.17,0.0
2006-05-01,1290.01,1290.01,1290.01,1290.01,0.0
2006-06-01,1253.17,1253.17,1253.17,1253.17,0.0
2006-07-01,1260.24,1260.24,1260.24,1260.24,0.0
2006-08-01,1287.15,1287.15,1287.15,1287.15,0.0
2006-09-01,1317.74,1317.74,1317.74,1317.74,0.0
2006-10-01,1363.38,1363.38,1363.38,1363.38,0.0
2006-11-01,1388.64,1388.64,1388.64,1388.64,0.0
2006-12-01,1416.42,1416.42,1416.42,1416.42,0.0
2007-01-01,1424.16,1424.16,1424.16,1424.16,0.0
2007-02-01,1444.8,1444.8,1444.8,1444.8,0.0
2007-03-01,1406.95,1406.95,1406.95,1406.95,0.0
2007-04-01,1463.64,1463.64,1463.64,1463.64,0.0
2007-05-01,1511.14,1511.14,1511.14,1511.14,0.0
2007-06-01,1514.19,1514.19,1514.19,1514.19,0.0
2007-07-01,1520.71,1520.71,1520.71,1520.71,0.0
2007-08-01,1454.62,1454.62,1454.62,1454.62,0.0
2007-09-01,1497.12,1497.12,1497.12,1497.12,0.0
2007-10-01,1539.66,1539.66,1539.66,1539.66,0.0
2007-11-01,1463.39,1463.39,1463.39,1463.39,0.0
2007-12-01,1479.22,1479.22,1479.22,1479.22,0.0
2008-01-01,1378.76,1378.76,1378.76,1378.76,0.0
2008-02-01,1354.87,1354.87,1354.87,1354.87,0.0
2008-03-01,1316.94,1316.94,1316.94,1316.94,0.0
2008-04-01,1370.47,1370.47,1370.47,1370.47,0.0
2008-05-01,1403.22,1403.22,1403.22,1403.22,0.0
2008-06-01,1341.25,1341.25,1341.25,1341.25,0.0
2008-07-01,1257.33,1257.33,1257.33,1257.33,0.0
2008-08-01,1281.47,1281.47,1281.47,1281.47,0.0
2008-09-01,1216.95,1216.95,1216.95,1216.95,0.0
2008-10-01,968.8,968.8,968.8,968.8,0.0
2008-11-01,883.04,883.04,883.04,883.04,0.0
2008-12-01,877.56,877.56,877.56,877.56,0.0
2009-01-01,865.58,865.58,865.58,865.58,0.0
2009-02-01,805.23,805.23,805.23,805.23,0.0
2009-03-01,757.13,757.13,757.13,757.13,0.0
2009-04-01,848.15,848.15,848.15,848.15,0.0
2009-05-01,902.41,902.41,902.41,902.41,0.0
2009-06-01,926.12,926.12,926.12,926.12,0.0
2009-07-01,935.82,935.82,935.82,935.82,0.0
2009-08-01,1009.73,1009.73,1009.73,1009.73,0.0
2009-09-01,1044.55,1044.55,1044.55,1044.55,0.0
2009-10-01,1067.66,1067.66,1067.66,1067.66,0.0
2009-11-01,1088.07,1088.07,1088.07,1088.07,0.0
2009-12-01,1110.38,1110.38,1110.38,1110.38,0.0
2010-01-01,1123.58,1123.58,1123.58,1123.58,0.0
2010-02-01,1089.16,1089.16,1089.16,1089.16,0.0
2010-03-01,1152.05,1152.05,1152.05,1152.05,0.0
2010-04-01,1197.32,1197.32,1197.32,1197.32,0.0
2010-05-01,1125.06,1125.06,1125.06,1125.06,0.0
2010-06-01,1083.36,1083.36,1083.36,1083.36,0.0
2010-07-01,1079.8,1079.8,1079.8,1079.8,0.0
2010-08-01,1087.28,1087.28,1087.28,1087.28,0.0
2010-09-01,1122.08,1122.08,1122.08,1122.08,0.0
2010-10-01,1171.58,1171.58,1171.58,1171.58,0.0
2010-11-01,1198.89,1198.89,1198.89,1198.89,0.0
2010-12-01,1241.53,1241.53,1241.53,1241.53,0.0
2011-01-01,1282.62,1282.62,1282.62,1282.62,0.0
2011-02-01,1321.12,1321.12,1321.12,1321.12,0.0
2011-03-01,1304.49,1304.49,1304.49,1304.49,0.0
2011-04-01,1331.51,1331.51,1331.51,1331.51,0.0
2011-05-01,1338.31,1338.31,1338.31,1338.31,0.0
2011-06-01,1287.29,1287.29,1287.29,1287.29,0.0
2011-07-01,1325.19,1325.19,1325.19,1325.19,0.0
2011-08-01,1185.31,1185.31,1185.31,1185.31,0.0
2011-09-01,1173.88,1173.88,1173.88,1173.88,0.0
2011-10-01,1207.22,1207.22,1207.22,1207.22,0.0
2011-11-01,1226.42,1226.42,1226.42,1226.42,0.0
2011-12-01,1243.32,1243.32,1243.32,1243.32,0.0
2012-01-01,1300.58,1300.58,1300.58,1300.58,0.0
2012-02-01,1352.49,1352.49,1352.49,1352.49,0.0
2012-03-01,1389.24,1389.24,1389.24,1389.24,0.0
2012-04-01,1386.43,1386.43,1386.43,1386.43,0.0
2012-05-01,1341.27,1341.27,1341.27,1341.27,0.0
2012-06-01,1323.48,1323.48,1323.48,1323.48,0.0
2012-07-01,1359.78,1359.78,1359.78,1359.78,0.0
2012-08-01,1403.45,1403.45,1403.45,1403.45,0.0
2012-09-01,1443.42,1443.42,1443.42,1443.42,0.0
2012-10-01,1437.82,1437.82,1437.82,1437.82,0.0
2012-11-01,1394.51,1394.51,1394.51,1394.51,0.0
2012-12-01,1422.29,1422.29,1422.29,1422.29,0.0
2013-01-01,1480.4,1480.4,1480.4,1480.4,0.0
2013-02-01,1512.31,1512.31,1512.31,1512.31,0.0
2013-03-01,1550.83,1550.83,1550.83,1550.83,0.0
2013-04-01,1570.7,1570.7,1570.7,1570.7,0.0
2013-05-01,1639.84,1639.84,1639.84,1639.84,0.0
2013-06-01,1618.77,1618.77,1618.77,1618.77,0.0
2013-07-01,1668.68,1668.68,1668.68,1668.68,0.0
2013-08-01,1670.09,1670.09,1670.09,1670.09,0.0
2013-09-01,1687.17,1687.17,1687.17,1687.17,0.0
2013-10-01,1720.03,1720.03,1720.03,1720.03,0.0
2013-11-01,1783.54,1783.54,1783.54,1783.54,0.0
2013-12-01,1807.78,1807.78,1807.78,1807.78,0.0
2014-01-01,1822.36,1822.36,1822.36,1822.36,0.0
2014-02-01,1817.04,1817.04,1817.04,1817.04,0.0
2014-03-01,1863.52,1863.52,1863.52,1863.52,0.0
2014-04-01,1864.26,1864.26,1864.26,1864.26,0.0
2014-05-01,1889.77,1889.77,1889.77,1889.77,0.0
2014-06-01,1947.09,1947.09,1947.09,1947.09,0.0
2014-07-01,1973.1,1973.1,1973.1,1973.1,0.0
2014-08-01,1961.53,1961.53,1961.53,1961.53,0.0
2014-09-01,1993.23,1993.23,1993.23,1993.23,0.0
2014-10-01,1937.27,1937.27,1937.27,1937.27,0.0
2014-11-01,2044.57,2044.57,2044.57,2044.57,0.0
2014-12-01,2054.27,2054.27,2054.27,2054.27,0.0
2015-01-01,2028.18,2028.18,2028.18,2028.18,0.0
2015-02-01,2082.2,2082.2,2082.2,2082.2,0.0
2015-03-01,2079.99,2079.99,2079.99,2079.99,0.0
2015-04-01,2094.86,2094.86,2094.86,2094.86,0.0
2015-05-01,2111.94,2111.94,2111.94,2111.94,0.0
2015-06-01,2099.29,2099.29,2099.29,2099.29,0.0
2015-07-01,2094.14,2094.14,2094.14,2094.14,0.0
2015-08-01,2039.87,2039.87,2039.87,2039.87,0.0
2015-09-01,1944.41,1944.41,1944.41,1944.41,0.0
2015-10-01,2024.81,2024.81,2024.81,2024.81,0.0
2015-11-01,2080.62,2080.62,2080.62,2080.62,0.0
2015-12-01,2054.08,2054.08,2054.08,2054.08,0.0
2016-01-01,1918.6,1918.6,1918.6,1918.6,0.0
2016-02-01,1904.42,1904.42,1904.42,1904.42,0.0
2016-03-01,2021.95,2021.95,2021.95,2021.95,0.0
2016-04-01,2075.54,2075.54,2075.54,2075.54,0.0
2016-05-01,2065.55,2065.55,2065.55,2065.55,0.0
2016-06-01,2083.89,2083.89,2083.89,2083.89,0.0
2016-07-01,2148.9,2148.9,2148.9,2148.9,0.0
2016-08-01,2170.95,2170.95,2170.95,2170.95,0.0
2016-09-01,2157.69,2157.69,2157.69,2157.69,0.0
2016-10-01,2143.02,2143.02,2143.02,2143.02,0.0
2016-11-01,2164.99,2164.99,2164.99,2164.99,0.0
2016-12-01,2246.63,2246.63,2246.63,2246.63,0.0
2017-01-01,2275.12,2275.12,2275.12,2275.12,0.0
2017-02-01,2329.91,2329.91,2329.91,2329.91,0.0
2017-03-01,2366.82,2366.82,2366.82,2366.82,0.0
2017-04-01,2359.31,2359.31,2359.31,2359.31,0.0
2017-05-01,2395.35,2395.35,2395.35,2395.35,0.0
2017-06-01,2433.99,2433.99,2433.99,2433.99,0.0
2017-07-01,2454.1,2454.1,2454.1,2454.1,0.0
2017-08-01,2456.22,2456.22,2456.22,2456.22,0.0
2017-09-01,2492.84,2492.84,2492.84,2492.84,0.0
2017-10-01,2557.0,2557.0,2557.0,2557.0,0.0
2017-11-01,2593.61,2593.61,2593.61,2593.61,0.0
2017-12-01,2664.34,2664.34,2664.34,2664.34,0.0
2018-01-01,2789.8,2789.8,2789.8,2789.8,0.0
2018-02-01,2705.16,2705.16,2705.16,2705.16,0.0
2018-03-01,2702.77,2702.77,2702.77,2702.77,0.0
2018-04-01,2653.63,2653.63,2653.63,2653.63,0.0
2018-05-01,2701.49,2701.49,2701.49,2701.49,0.0
2018-06-01,2754.35,2754.35,2754.35,2754.35,0.0
2018-07-01,2793.64,2793.64,2793.64,2793.64,0.0
2018-08-01,2857.82,2857.82,2857.82,2857.82,0.0
2018-09-01,2901.5,2901.5,2901.5,2901.5,0.0
2018-10-01,2785.46,2785.46,2785.46,2785.46,0.0
2018-11-01,2723.23,2723.23,2723.23,2723.23,0.0
2018-12-01,2567.31,2567.31,2567.31,2567.31,0.0
2019-01-01,2607.39,2607.39,2607.39,2607.39,0.0
2019-02-01,2754.86,2754.86,2754.86,2754.86,0.0
2019-03-01,2803.98,2803.98,2803.98,2803.98,0.0
2019-04-01,2903.8,2903.8,2903.8,2903.8,0.0
2019-05-01,2854.71,2854.71,2854.71,2854.71,0.0
2019-06-01,2890.17,2890.17,2890.17,2890.17,0.0
2019-07-01,2996.1136363636365,2996.1136363636365,2996.1136363636365,2996.1136363636365,0.0
2019-08-01,2897.498181818182,2897.498181818182,2897.498181818182,2897.498181818182,0.0
2019-09-01,2982.156,2982.156,2982.156,2982.156,0.0
2019-10-01,2977.68,2977.68,2977.68,2977.68,0.0
2019-11-01,3104.9044999999996,3104.9044999999996,3104.9044999999996,3104.9044999999996,0.0
2019-12-01,3176.7495238095235,3176.7495238095235,3176.7495238095235,3176.7495238095235,0.0
2020-01-01,3278.2028571428577,3278.2028571428577,3278.2028571428577,3278.2028571428577,0.0
2020-02-01,3277.3142105263164,3277.3142105263164,3277.3142105263164,3277.3142105263164,0.0
2020-03-01,2652.3936363636367,2652.3936363636367,2652.3936363636367,2652.3936363636367,0.0
2020-04-01,2761.975238095238,2761.975238095238,2761.975238095238,2761.975238095238,0.0
2020-05-01,2919.615,2919.615,2919.615,2919.615,0.0
2020-06-01,3104.6609090909087,3104.6609090909087,3104.6609090909087,3104.6609090909087,0.0
2020-07-01,3207.6190909090906,3207.6190909090906,3207.6190909090906,3207.6190909090906,0.0
2020-08-01,3391.71,3391.71,3391.71,3391.71,0.0
2020-09-01,3365.5166666666664,3365.5166666666664,3365.5166666666664,3365.5166666666664,0.0
2020-10-01,3418.701363636364,3418.701363636364,3418.701363636364,3418.701363636364,0.0
2020-11-01,3548.992500000001,3548.992500000001,3548.992500000001,3548.992500000001,0.0
2020-12-01,3695.3099999999995,3695.3099999999995,3695.3099999999995,3695.3099999999995,0.0
2021-01-01,3793.748421052632,3793.748421052632,3793.748421052632,3793.748421052632,0.0
2021-02-01,3883.4321052631576,3883.4321052631576,3883.4321052631576,3883.4321052631576,0.0
2021-03-01,3910.5082608695648,3910.5082608695648,3910.5082608695648,3910.5082608695648,0.0
2021-04-01,4141.176190476191,4141.176190476191,4141.176190476191,4141.176190476191,0.0
2021-05-01,4167.849500000001,4167.849500000001,4167.849500000001,4167.849500000001,0.0
2021-06-01,4238.489545454546,4238.489545454546,4238.489545454546,4238.489545454546,0.0
2021-07-01,4363.7128571428575,4363.7128571428575,4363.7128571428575,4363.7128571428575,0.0
2021-08-01,4454.206363636363,4454.206363636363,4454.206363636363,4454.206363636363,0.0
2021-09-01,4445.543333333333,4445.543333333333,4445.543333333333,4445.543333333333,0.0
2021-10-01,4460.707142857143,4460.707142857143,4460.707142857143,4460.707142857143,0.0
2021-11-01,4667.386666666667,4667.386666666667,4667.386666666667,4667.386666666667,0.0
2021-12-01,4674.772727272726,4674.772727272726,4674.772727272726,4674.772727272726,0.0
2022-01-01,4573.8155,4573.8155,4573.8155,4573.8155,0.0
2022-02-01,4435.980526315789,4435.980526315789,4435.980526315789,4435.980526315789,0.0
2022-03-01,4391.265217391306,4391.265217391306,4391.265217391306,4391.265217391306,0.0
2022-04-01,4391.295999999999,4391.295999999999,4391.295999999999,4391.295999999999,0.0
2022-05-01,4040.3599999999997,4040.3599999999997,4040.3599999999997,4040.3599999999997,0.0
2022-06-01,3898.9466666666676,3898.9466666666676,3898.9466666666676,3898.9466666666676,0.0
2022-07-01,3911.729499999999,3911.729499999999,3911.729499999999,3911.729499999999,0.0
2022-08-01,4158.5630434782615,4158.5630434782615,4158.5630434782615,4158.5630434782615,0.0
2022-09-01,3850.520476190475,3850.520476190475,3850.520476190475,3850.520476190475,0.0
2022-10-01,3726.050952380952,3726.050952380952,3726.050952380952,3726.050952380952,0.0
2022-11-01,3917.488571428571,3917.488571428571,3917.488571428571,3917.488571428571,0.0
2022-12-01,3912.380952380953,3912.380952380953,3912.380952380953,3912.380952380953,0.0
2023-01-01,3960.6565,3960.6565,3960.6565,3960.6565,0.0
2023-02-01,4079.684736842105,4079.684736842105,4079.684736842105,4079.684736842105,0.0
2023-03-01,3968.5591304347827,3968.5591304347827,3968.5591304347827,3968.5591304347827,0.0
2023-04-01,4121.467368421053,4121.467368421053,4121.467368421053,4121.467368421053,0.0
2023-05-01,4146.1731818181825,4146.1731818181825,4146.1731818181825,4146.1731818181825,0.0
2023-06-01,4345.372857142857,4345.372857142857,4345.372857142857,4345.372857142857,0.0
2023-07-01,4508.075500000001,4508.075500000001,4508.075500000001,4508.075500000001,0.0
2023-08-01,4457.358695652174,4457.358695652174,4457.358695652174,4457.358695652174,0.0
2023-09-01,4515.77,4515.77,4515.77,4515.77,0.0
2023-10-01,4269.4,4269.4,4269.4,4269.4,0.0
2023-11-01,4460.06,4460.06,4460.06,4460.06,0.0
2023-12-01,4685.05,4685.05,4685.05,4685.05,0.0
2024-01-01,4804.49,4804.49,4804.49,4804.49,0.0
2024-02-01,5011.96,5011.96,5011.96,5011.96,0.0
2024-03-01,5170.57,5170.57,5170.57,5170.57,0.0
2024-04-01,5112.49,5112.49,5112.49,5112.49,0.0
2024-05-01,5235.23,5235.23,5235.23,5235.23,0.0
2024-06-01,5415.14,5415.14,5415.14,5415.14,0.0
2024-07-01,5538.0,5538.0,5538.0,5538.0,0.0
2024-08-01,5478.21,5478.21,5478.21,5478.21,0.0
2024-09-01,5621.26,5621.26,5621.26,5621.26,0.0
2024-10-01,5792.32,5792.32,5792.32,5792.32,0.0
2024-11-01,5929.92,5929.92,5929.92,5929.92,0.0
2024-12-01,6010.91,6010.91,6010.91,6010.91,0.0
2025-01-01,5979.52,5979.52,5979.52,5979.52,0.0
2025-02-01,6038.69,6038.69,6038.69,6038.69,0.0
2025-03-01,5683.98,5683.98,5683.98,5683.98,0.0
2025-04-01,5369.5,5369.5,5369.5,5369.5,0.0
2025-05-01,5810.92,5810.92,5810.92,5810.92,0.0
2025-06-01,6029.95,6029.95,6029.95,6029.95,0.0
2025-07-01,6296.5,6296.5,6296.5,6296.5,0.0
2025-08-01,6408.95,6408.95,6408.95,6408.95,0.0
2025-09-01,6584.02,6584.02,6584.02,6584.02,0.0
2025-10-01,6735.69,6735.69,6735.69,6735.69,0.0
2025-11-01,6740.89,6740.89,6740.89,6740.89,0.0
2025-12-01,6853.03,6853.03,6853.03,6853.03,0.0
2026-01-01,6929.12,6929.12,6929.12,6929.12,0.0
2026-02-01,6893.81,6893.81,6893.81,6893.81,0.0
2026-03-01,6654.42,6654.42,6654.42,6654.42,0.0
2026-04-01,6957.01,6957.01,6957.01,6957.01,0.0
2026-05-01,7412.55,7412.55,7412.55,7412.55,0.0
2026-06-01,7450.03,7450.03,7450.03,7450.03,0.0
2026-07-01,7481.34,7481.34,7481.34,7481.34,0.0
